lokacije,dtstamp,dtstart,dtend,trigger,location,description
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-11-06T08:00:00+00:00,2024-11-06T10:30:00+00:00,-1 days +23:30:00,306,V-Uvod v poslovno naÄrtovanje-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-11-11T14:15:00+00:00,2024-11-11T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-10-23T10:45:00+00:00,2024-10-23T13:15:00+00:00,-1 days +23:30:00,306,P-Baze podatkov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-04-15T10:45:00+00:00,2025-04-15T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-04-17T10:45:00+00:00,2025-04-17T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-04-10T10:45:00+00:00,2025-04-10T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-01-15T10:45:00+00:00,2025-01-15T13:15:00+00:00,-1 days +23:30:00,306,V-Statistika-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:04+00:00,2024-10-03T10:45:00+00:00,2024-10-03T13:15:00+00:00,-1 days +23:30:00,306,P-Osnove izobraÅ¾evanja-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-11-25T10:45:00+00:00,2024-11-25T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-12-04T14:15:00+00:00,2024-12-04T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-3. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-10-17T14:15:00+00:00,2024-10-17T16:45:00+00:00,-1 days +23:30:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2025-01-09T10:45:00+00:00,2025-01-09T13:15:00+00:00,-1 days +23:30:00,306,P-Statistika-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-12-09T10:45:00+00:00,2024-12-09T13:15:00+00:00,-1 days +23:30:00,306,P-Statistika-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-10-09T08:00:00+00:00,2024-10-09T10:30:00+00:00,-1 days +23:30:00,306,P-Uvod v poslovno naÄrtovanje-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-01-10T08:00:00+00:00,2025-01-10T10:30:00+00:00,-1 days +23:30:00,306,V-AngleÅ¡ki poslovni jezik-3. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-11-12T14:15:00+00:00,2024-11-12T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-3. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-04-08T10:45:00+00:00,2025-04-08T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-11-13T14:15:00+00:00,2024-11-13T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-04-02T14:15:00+00:00,2025-04-02T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-04-07T08:00:00+00:00,2025-04-07T10:30:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-3. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2025-01-09T08:00:00+00:00,2025-01-09T10:30:00+00:00,-1 days +23:30:00,306,V-AngleÅ¡ki poslovni jezik-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-10-15T08:00:00+00:00,2024-10-15T10:30:00+00:00,-1 days +23:30:00,306,P-Uvod v poslovno naÄrtovanje-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-12-05T08:00:00+00:00,2024-12-05T10:30:00+00:00,-1 days +23:30:00,306,V-AngleÅ¡ki poslovni jezik-3. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-10-16T10:45:00+00:00,2024-10-16T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-3. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-10-18T14:15:00+00:00,2024-10-18T16:45:00+00:00,-1 days +23:30:00,306,P-Okoljevarstveni inÅ¾eniring-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-12-03T08:00:00+00:00,2024-12-03T10:30:00+00:00,-1 days +23:30:00,306,V-AngleÅ¡ki poslovni jezik-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-12-16T08:00:00+00:00,2024-12-16T10:30:00+00:00,-1 days +23:30:00,306,P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-12-12T10:45:00+00:00,2024-12-12T13:15:00+00:00,-1 days +23:30:00,306,P-Statistika-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-12-13T10:45:00+00:00,2024-12-13T13:15:00+00:00,-1 days +23:30:00,306,P-Statistika-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-12-10T10:45:00+00:00,2024-12-10T13:15:00+00:00,-1 days +23:30:00,306,V-Statistika-2. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-10-21T10:45:00+00:00,2024-10-21T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-11-04T17:00:00+00:00,2024-11-04T21:05:00+00:00,-1 days +23:30:00,306,Konzultacije-InÅ¾eniring zanesljivosti in razpoloÅ¾ljivosti-VS-Izredni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-12-02T14:15:00+00:00,2024-12-02T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:04+00:00,2024-10-01T08:00:00+00:00,2024-10-01T10:30:00+00:00,-1 days +23:30:00,306,P-Uvod v poslovno naÄrtovanje-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-10-11T10:45:00+00:00,2024-10-11T13:15:00+00:00,-1 days +23:30:00,306,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-01-15T14:15:00+00:00,2025-01-15T16:45:00+00:00,-1 days +23:30:00,306,V-Statistika-2. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-05-08T10:45:00+00:00,2025-05-08T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:07+00:00,2025-01-16T08:00:00+00:00,2025-01-16T10:30:00+00:00,-1 days +23:30:00,306,V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-11-26T14:15:00+00:00,2024-11-26T16:45:00+00:00,-1 days +23:30:00,306,V-Uvod v poslovno naÄrtovanje-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:06+00:00,2024-11-25T14:15:00+00:00,2024-11-25T16:45:00+00:00,-1 days +23:30:00,306,V-Uvod v poslovno naÄrtovanje-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-10-23T14:15:00+00:00,2024-10-23T16:45:00+00:00,-1 days +23:30:00,306,P-Okoljevarstveni inÅ¾eniring-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-10-08T14:15:00+00:00,2024-10-08T16:45:00+00:00,-1 days +23:30:00,306,P-Okoljevarstveni inÅ¾eniring-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/306,2024-12-12T11:48:05+00:00,2024-11-05T08:00:00+00:00,2024-11-05T10:30:00+00:00,-1 days +23:30:00,306,V-Uvod v poslovno naÄrtovanje-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-04T10:45:00+00:00,2024-10-04T13:15:00+00:00,-1 days +23:30:00,307,P-Management projektov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-19T10:45:00+00:00,2024-11-19T13:15:00+00:00,-1 days +23:30:00,307,P-Razvoj kadrov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-10T14:15:00+00:00,2024-12-10T16:45:00+00:00,-1 days +23:30:00,307,P-Diplomsko delo-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-21T08:00:00+00:00,2024-10-21T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-04T08:00:00+00:00,2024-10-04T10:30:00+00:00,-1 days +23:30:00,307,P-Uvod v poslovno naÄrtovanje-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2025-01-21T14:15:00+00:00,2025-01-21T18:20:00+00:00,-1 days +23:30:00,307,V-Kakovost v zdr. in soc. organizacijah-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2025-01-09T08:00:00+00:00,2025-01-09T12:05:00+00:00,-1 days +23:30:00,307,V-Kakovost v zdr. in soc. organizacijah-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2025-01-13T14:15:00+00:00,2025-01-13T16:45:00+00:00,-1 days +23:30:00,307,P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-11T10:45:00+00:00,2024-10-11T13:15:00+00:00,-1 days +23:30:00,307,P-Management projektov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-05T10:45:00+00:00,2024-12-05T13:15:00+00:00,-1 days +23:30:00,307,V-Proces zaposlovanja-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-03T14:15:00+00:00,2024-12-03T16:45:00+00:00,-1 days +23:30:00,307,P-Diplomsko delo-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-01T14:15:00+00:00,2024-10-01T16:45:00+00:00,-1 days +23:30:00,307,P-Management tveganj in krize-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-05T17:00:00+00:00,2024-11-05T20:15:00+00:00,-1 days +23:30:00,307,P-Diplomsko delo-VS-Izredni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-08T17:00:00+00:00,2024-10-08T20:15:00+00:00,-1 days +23:30:00,307,V-Osnove matematike v organizacijskih vedah-VS-Izredni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-09T08:00:00+00:00,2024-12-09T10:30:00+00:00,-1 days +23:30:00,307,P-AngleÅ¡ki poslovni jezik-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-04T10:45:00+00:00,2024-12-04T13:15:00+00:00,-1 days +23:30:00,307,V-Statistika-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-15T10:45:00+00:00,2024-10-15T13:15:00+00:00,-1 days +23:30:00,307,P-Management projektov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-17T10:45:00+00:00,2024-10-17T13:15:00+00:00,-1 days +23:30:00,307,P-Management projektov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-05T14:15:00+00:00,2024-11-05T16:45:00+00:00,-1 days +23:30:00,307,V-Management tveganj in krize-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-22T14:15:00+00:00,2024-10-22T16:45:00+00:00,-1 days +23:30:00,307,Konzultacije-Osnove matematike v organizacijskih vedah - Vaje(tuji Å¡tudenti)-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-13T10:45:00+00:00,2024-11-13T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-20T14:15:00+00:00,2024-12-20T16:45:00+00:00,-1 days +23:30:00,307,P-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-10T14:15:00+00:00,2024-10-10T16:45:00+00:00,-1 days +23:30:00,307,P-Okoljevarstveni inÅ¾eniring-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-29T08:00:00+00:00,2024-10-29T10:30:00+00:00,-1 days +23:30:00,307,V-Poslovno komuniciranje-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-25T10:45:00+00:00,2024-11-25T13:15:00+00:00,-1 days +23:30:00,307,P-Proces zaposlovanja-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-13T08:00:00+00:00,2024-11-13T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-28T14:15:00+00:00,2024-10-28T16:45:00+00:00,-1 days +23:30:00,307,P-Okoljevarstveni inÅ¾eniring-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-21T10:45:00+00:00,2024-10-21T13:15:00+00:00,-1 days +23:30:00,307,V-Upravljanje in naÄrtovanje kadrovskih virov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-11T10:45:00+00:00,2024-11-11T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-09T14:15:00+00:00,2024-10-09T16:45:00+00:00,-1 days +23:30:00,307,P-Okoljevarstveni inÅ¾eniring-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-13T10:45:00+00:00,2024-11-13T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-07T10:45:00+00:00,2024-10-07T13:15:00+00:00,-1 days +23:30:00,307,V-AngleÅ¡ki poslovni jezik-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-05T10:45:00+00:00,2024-11-05T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-08T10:45:00+00:00,2024-10-08T13:15:00+00:00,-1 days +23:30:00,307,P-Management projektov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-07T08:00:00+00:00,2024-11-07T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2025-01-10T08:00:00+00:00,2025-01-10T12:05:00+00:00,-1 days +23:30:00,307,V-Kakovost v zdr. in soc. organizacijah-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-10T10:45:00+00:00,2024-10-10T13:15:00+00:00,-1 days +23:30:00,307,P-Management projektov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2025-01-13T08:00:00+00:00,2025-01-13T11:20:00+00:00,-1 days +23:30:00,307,V-Kadri na trgu dela-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-04T14:15:00+00:00,2024-12-04T16:45:00+00:00,-1 days +23:30:00,307,V-Statistika-2. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-21T10:45:00+00:00,2024-11-21T13:15:00+00:00,-1 days +23:30:00,307,P-Strategije doseganja ciljev-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-23T14:15:00+00:00,2024-12-23T16:45:00+00:00,-1 days +23:30:00,307,P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-16T08:00:00+00:00,2024-12-16T10:30:00+00:00,-1 days +23:30:00,307,P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-15T10:45:00+00:00,2024-11-15T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-21T14:15:00+00:00,2024-10-21T16:45:00+00:00,-1 days +23:30:00,307,P-Okoljevarstveni inÅ¾eniring-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-02T10:45:00+00:00,2024-12-02T13:15:00+00:00,-1 days +23:30:00,307,V-Proces zaposlovanja-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-07T14:15:00+00:00,2024-11-07T16:45:00+00:00,-1 days +23:30:00,307,V-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-04T10:45:00+00:00,2024-11-04T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-11T08:00:00+00:00,2024-12-11T10:30:00+00:00,-1 days +23:30:00,307,V-Metode in tehnike planiranja kadrov-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-29T10:45:00+00:00,2024-11-29T13:15:00+00:00,-1 days +23:30:00,307,V-Proces zaposlovanja-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-03T10:45:00+00:00,2024-10-03T13:15:00+00:00,-1 days +23:30:00,307,P-Management projektov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-27T10:45:00+00:00,2024-11-27T13:15:00+00:00,-1 days +23:30:00,307,P-Strategije doseganja ciljev-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-21T08:00:00+00:00,2024-11-21T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-03T14:15:00+00:00,2024-10-03T16:45:00+00:00,-1 days +23:30:00,307,P-Management tveganj in krize-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2025-01-08T14:15:00+00:00,2025-01-08T16:45:00+00:00,-1 days +23:30:00,307,P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2025-01-06T14:15:00+00:00,2025-01-06T16:45:00+00:00,-1 days +23:30:00,307,P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-18T08:00:00+00:00,2024-11-18T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-07T10:45:00+00:00,2024-11-07T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-01T10:45:00+00:00,2024-10-01T13:15:00+00:00,-1 days +23:30:00,307,P-Management projektov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-04T10:45:00+00:00,2024-11-04T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-03T08:00:00+00:00,2024-10-03T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-12T14:15:00+00:00,2024-12-12T15:50:00+00:00,-1 days +23:30:00,307,P-Osnove opracijskih raziskav-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-16T14:15:00+00:00,2024-12-16T16:45:00+00:00,-1 days +23:30:00,307,P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-20T10:45:00+00:00,2024-11-20T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-10T08:00:00+00:00,2024-12-10T10:30:00+00:00,-1 days +23:30:00,307,V-Metode in tehnike planiranja kadrov-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-07T17:00:00+00:00,2024-10-07T20:15:00+00:00,-1 days +23:30:00,307,P-Osnove matematike v organizacijskih vedah-VS-Izredni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-05T10:45:00+00:00,2024-11-05T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-09T14:00:00+00:00,2024-12-09T16:30:00+00:00,-1 days +23:30:00,307,V-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-16T10:45:00+00:00,2024-10-16T13:15:00+00:00,-1 days +23:30:00,307,P-Management projektov-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2025-01-20T14:15:00+00:00,2025-01-20T16:45:00+00:00,-1 days +23:30:00,307,V-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-15T10:45:00+00:00,2024-11-15T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-27T08:00:00+00:00,2024-11-27T10:30:00+00:00,-1 days +23:30:00,307,P-Diplomsko delo-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-11-07T10:45:00+00:00,2024-11-07T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-17T08:00:00+00:00,2024-10-17T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-29T10:45:00+00:00,2024-10-29T13:15:00+00:00,-1 days +23:30:00,307,V-Poslovno komuniciranje-2. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-11-20T10:45:00+00:00,2024-11-20T13:15:00+00:00,-1 days +23:30:00,307,P-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2025-01-14T08:00:00+00:00,2025-01-14T12:05:00+00:00,-1 days +23:30:00,307,V-Kakovost v zdr. in soc. organizacijah-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:08+00:00,2024-10-10T08:00:00+00:00,2024-10-10T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/307,2024-12-12T11:48:09+00:00,2024-12-03T08:00:00+00:00,2024-12-03T10:30:00+00:00,-1 days +23:30:00,307,P-Management kakovosti-UNI-Redni
